# Characteristic  Pathlengths (in Angstroem) for Electron Transport in V
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1055.0       9.0      22.8      61.3     302.9
    1060.0       9.0      22.9      61.7     305.0
    1065.0       9.0      23.0      62.1     307.0
    1070.0       9.1      23.1      62.5     309.1
    1075.0       9.1      23.2      62.9     311.1
    1080.0       9.1      23.2      63.3     313.2
    1085.0       9.1      23.3      63.7     315.2
    1090.0       9.2      23.4      64.1     317.3
    1095.0       9.2      23.5      64.5     319.3
    1100.0       9.2      23.6      64.9     321.4
    1105.0       9.2      23.7      65.3     323.5
    1110.0       9.3      23.7      65.7     325.6
    1115.0       9.3      23.8      66.1     327.6
    1120.0       9.3      23.9      66.5     329.7
    1125.0       9.3      24.0      66.9     331.8
    1130.0       9.4      24.1      67.4     333.9
    1135.0       9.4      24.1      67.8     336.0
    1140.0       9.4      24.2      68.2     338.1
    1145.0       9.4      24.3      68.6     340.2
    1150.0       9.5      24.4      69.0     342.3
    1155.0       9.5      24.5      69.4     344.4
    1160.0       9.5      24.5      69.8     346.5
    1165.0       9.5      24.6      70.2     348.7
    1170.0       9.5      24.7      70.7     350.8
    1175.0       9.6      24.8      71.1     352.9
    1180.0       9.6      24.9      71.5     355.0
    1185.0       9.6      25.0      71.9     357.2
    1190.0       9.6      25.0      72.3     359.3
    1195.0       9.7      25.1      72.7     361.4
    1200.0       9.7      25.2      73.2     363.6
    1205.0       9.7      25.3      73.6     365.7
    1210.0       9.7      25.4      74.0     367.9
    1215.0       9.8      25.4      74.5     370.0
    1220.0       9.8      25.5      74.9     372.2
    1225.0       9.8      25.6      75.3     374.3
    1230.0       9.8      25.7      75.7     376.5
    1235.0       9.9      25.8      76.2     378.7
    1240.0       9.9      25.8      76.6     380.8
    1245.0       9.9      25.9      77.0     383.0
    1250.0       9.9      26.0      77.4     385.2
    1255.0       9.9      26.1      77.9     387.3
    1260.0      10.0      26.2      78.3     389.5
    1265.0      10.0      26.2      78.8     391.7
    1270.0      10.0      26.3      79.2     393.9
    1275.0      10.0      26.4      79.6     396.1
    1280.0      10.1      26.5      80.1     398.3
    1285.0      10.1      26.6      80.5     400.5
    1290.0      10.1      26.6      80.9     402.7
    1295.0      10.1      26.7      81.4     404.8
    1300.0      10.2      26.8      81.8     407.1
    1305.0      10.2      26.9      82.3     409.3
    1310.0      10.2      27.0      82.7     411.5
    1315.0      10.2      27.0      83.1     413.7
    1320.0      10.2      27.1      83.6     416.0
    1325.0      10.3      27.2      84.0     418.2
    1330.0      10.3      27.3      84.5     420.4
    1335.0      10.3      27.4      84.9     422.6
    1340.0      10.3      27.4      85.4     424.8
    1345.0      10.4      27.5      85.8     427.1
    1350.0      10.4      27.6      86.3     429.3
    1355.0      10.4      27.7      86.7     431.6
    1360.0      10.4      27.7      87.2     433.8
    1365.0      10.4      27.8      87.6     436.1
    1370.0      10.5      27.9      88.1     438.3
    1375.0      10.5      28.0      88.5     440.6
    1380.0      10.5      28.1      89.0     442.8
    1385.0      10.5      28.1      89.4     445.1
    1390.0      10.6      28.2      89.9     447.3
    1395.0      10.6      28.3      90.3     449.6
    1400.0      10.6      28.4      90.8     451.9
    1405.0      10.6      28.5      91.3     454.1
    1410.0      10.6      28.5      91.7     456.4
    1415.0      10.7      28.6      92.2     458.7
    1420.0      10.7      28.7      92.7     461.0
    1425.0      10.7      28.8      93.1     463.3
    1430.0      10.7      28.9      93.6     465.6
    1435.0      10.8      28.9      94.0     467.9
    1440.0      10.8      29.0      94.5     470.1
    1445.0      10.8      29.1      95.0     472.4
    1450.0      10.8      29.2      95.4     474.7
    1455.0      10.9      29.2      95.9     477.1
    1460.0      10.9      29.3      96.4     479.4
    1465.0      10.9      29.4      96.8     481.7
    1470.0      10.9      29.5      97.3     484.0
    1475.0      10.9      29.6      97.8     486.3
    1480.0      11.0      29.6      98.3     488.6
    1485.0      11.0      29.7      98.7     490.9
    1490.0      11.0      29.8      99.2     493.3
    1495.0      11.0      29.9      99.7     495.6
    1500.0      11.0      29.9     100.1     497.9
    1505.0      11.1      30.0     100.6     500.3
    1510.0      11.1      30.1     101.1     502.6
    1515.0      11.1      30.2     101.6     505.0
    1520.0      11.1      30.3     102.1     507.3
    1525.0      11.2      30.3     102.5     509.7
    1530.0      11.2      30.4     103.0     512.0
    1535.0      11.2      30.5     103.5     514.3
    1540.0      11.2      30.6     104.0     516.7
    1545.0      11.2      30.6     104.5     519.0
    1550.0      11.3      30.7     104.9     521.4
    1555.0      11.3      30.8     105.4     523.8
    1560.0      11.3      30.9     105.9     526.2
    1565.0      11.3      31.0     106.4     528.5
    1570.0      11.4      31.0     106.9     530.9
    1575.0      11.4      31.1     107.4     533.3
    1580.0      11.4      31.2     107.9     535.7
    1585.0      11.4      31.3     108.4     538.0
    1590.0      11.4      31.3     108.8     540.4
    1595.0      11.5      31.4     109.3     542.8
    1600.0      11.5      31.5     109.8     545.2
    1605.0      11.5      31.6     110.3     547.6
    1610.0      11.5      31.6     110.8     550.0
    1615.0      11.6      31.7     111.3     552.4
    1620.0      11.6      31.8     111.8     554.8
    1625.0      11.6      31.9     112.3     557.3
    1630.0      11.6      32.0     112.8     559.7
    1635.0      11.6      32.0     113.3     562.1
    1640.0      11.7      32.1     113.8     564.5
    1645.0      11.7      32.2     114.3     566.9
    1650.0      11.7      32.3     114.8     569.3
    1655.0      11.7      32.3     115.3     571.8
    1660.0      11.7      32.4     115.8     574.2
    1665.0      11.8      32.5     116.3     576.6
    1670.0      11.8      32.6     116.8     579.1
    1675.0      11.8      32.6     117.3     581.5
    1680.0      11.8      32.7     117.8     584.0
    1685.0      11.9      32.8     118.3     586.4
    1690.0      11.9      32.9     118.8     588.8
    1695.0      11.9      33.0     119.3     591.3
    1700.0      11.9      33.0     119.9     593.8
    1705.0      11.9      33.1     120.4     596.2
    1710.0      12.0      33.2     120.9     598.7
    1715.0      12.0      33.3     121.4     601.2
    1720.0      12.0      33.3     121.9     603.6
    1725.0      12.0      33.4     122.4     606.1
    1730.0      12.0      33.5     122.9     608.6
    1735.0      12.1      33.6     123.4     611.0
    1740.0      12.1      33.6     124.0     613.5
    1745.0      12.1      33.7     124.5     616.0
    1750.0      12.1      33.8     125.0     618.5
    1755.0      12.2      33.9     125.5     621.0
    1760.0      12.2      33.9     126.0     623.5
    1765.0      12.2      34.0     126.6     626.0
    1770.0      12.2      34.1     127.1     628.5
    1775.0      12.2      34.2     127.6     631.0
    1780.0      12.3      34.3     128.1     633.5
    1785.0      12.3      34.3     128.6     636.0
    1790.0      12.3      34.4     129.2     638.5
    1795.0      12.3      34.5     129.7     641.0
    1800.0      12.3      34.6     130.2     643.5
    1805.0      12.4      34.6     130.7     646.1
    1810.0      12.4      34.7     131.3     648.6
    1815.0      12.4      34.8     131.8     651.1
    1820.0      12.4      34.9     132.3     653.7
    1825.0      12.5      34.9     132.9     656.2
    1830.0      12.5      35.0     133.4     658.7
    1835.0      12.5      35.1     133.9     661.2
    1840.0      12.5      35.2     134.4     663.8
    1845.0      12.5      35.2     135.0     666.3
    1850.0      12.6      35.3     135.5     668.9
    1855.0      12.6      35.4     136.0     671.4
    1860.0      12.6      35.5     136.6     674.0
    1865.0      12.6      35.5     137.1     676.6
    1870.0      12.6      35.6     137.7     679.1
    1875.0      12.7      35.7     138.2     681.7
    1880.0      12.7      35.8     138.7     684.2
    1885.0      12.7      35.8     139.3     686.8
    1890.0      12.7      35.9     139.8     689.4
    1895.0      12.7      36.0     140.3     691.9
    1900.0      12.8      36.1     140.9     694.5
    1905.0      12.8      36.1     141.4     697.1
    1910.0      12.8      36.2     142.0     699.7
    1915.0      12.8      36.3     142.5     702.3
    1920.0      12.8      36.4     143.1     704.9
    1925.0      12.9      36.4     143.6     707.5
    1930.0      12.9      36.5     144.2     710.1
    1935.0      12.9      36.6     144.7     712.7
    1940.0      12.9      36.7     145.2     715.3
    1945.0      13.0      36.7     145.8     717.9
    1950.0      13.0      36.8     146.3     720.5
    1955.0      13.0      36.9     146.9     723.1
    1960.0      13.0      37.0     147.5     725.7
    1965.0      13.0      37.0     148.0     728.4
    1970.0      13.1      37.1     148.6     731.0
    1975.0      13.1      37.2     149.1     733.6
