# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Co
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1125.0       6.8      21.6      45.2     212.4
    1130.0       6.9      21.7      45.5     213.6
    1135.0       6.9      21.8      45.8     214.9
    1140.0       6.9      21.8      46.0     216.1
    1145.0       6.9      21.9      46.3     217.3
    1150.0       6.9      22.0      46.6     218.5
    1155.0       6.9      22.1      46.8     219.8
    1160.0       7.0      22.1      47.1     221.0
    1165.0       7.0      22.2      47.4     222.2
    1170.0       7.0      22.3      47.7     223.5
    1175.0       7.0      22.3      47.9     224.7
    1180.0       7.0      22.4      48.2     226.0
    1185.0       7.0      22.5      48.5     227.2
    1190.0       7.1      22.5      48.8     228.4
    1195.0       7.1      22.6      49.0     229.7
    1200.0       7.1      22.7      49.3     231.0
    1205.0       7.1      22.8      49.6     232.2
    1210.0       7.1      22.8      49.9     233.5
    1215.0       7.1      22.9      50.1     234.8
    1220.0       7.2      23.0      50.4     236.0
    1225.0       7.2      23.0      50.7     237.3
    1230.0       7.2      23.1      51.0     238.6
    1235.0       7.2      23.2      51.3     239.8
    1240.0       7.2      23.3      51.5     241.1
    1245.0       7.2      23.3      51.8     242.4
    1250.0       7.3      23.4      52.1     243.7
    1255.0       7.3      23.5      52.4     245.0
    1260.0       7.3      23.5      52.7     246.3
    1265.0       7.3      23.6      53.0     247.6
    1270.0       7.3      23.7      53.2     248.9
    1275.0       7.3      23.7      53.5     250.2
    1280.0       7.4      23.8      53.8     251.5
    1285.0       7.4      23.9      54.1     252.7
    1290.0       7.4      23.9      54.4     254.0
    1295.0       7.4      24.0      54.7     255.3
    1300.0       7.4      24.1      55.0     256.7
    1305.0       7.4      24.2      55.2     258.0
    1310.0       7.5      24.2      55.5     259.3
    1315.0       7.5      24.3      55.8     260.6
    1320.0       7.5      24.4      56.1     262.0
    1325.0       7.5      24.4      56.4     263.3
    1330.0       7.5      24.5      56.7     264.6
    1335.0       7.5      24.6      57.0     265.9
    1340.0       7.5      24.6      57.3     267.3
    1345.0       7.6      24.7      57.6     268.6
    1350.0       7.6      24.8      57.9     269.9
    1355.0       7.6      24.9      58.2     271.3
    1360.0       7.6      24.9      58.5     272.7
    1365.0       7.6      25.0      58.7     274.0
    1370.0       7.6      25.1      59.0     275.4
    1375.0       7.7      25.1      59.3     276.7
    1380.0       7.7      25.2      59.6     278.1
    1385.0       7.7      25.3      59.9     279.4
    1390.0       7.7      25.3      60.2     280.8
    1395.0       7.7      25.4      60.5     282.1
    1400.0       7.7      25.5      60.8     283.5
    1405.0       7.8      25.5      61.1     284.9
    1410.0       7.8      25.6      61.4     286.3
    1415.0       7.8      25.7      61.7     287.7
    1420.0       7.8      25.8      62.0     289.0
    1425.0       7.8      25.8      62.3     290.4
    1430.0       7.8      25.9      62.6     291.8
    1435.0       7.8      26.0      62.9     293.2
    1440.0       7.9      26.0      63.2     294.6
    1445.0       7.9      26.1      63.5     295.9
    1450.0       7.9      26.2      63.8     297.4
    1455.0       7.9      26.2      64.1     298.8
    1460.0       7.9      26.3      64.4     300.2
    1465.0       7.9      26.4      64.8     301.6
    1470.0       8.0      26.4      65.1     303.0
    1475.0       8.0      26.5      65.4     304.4
    1480.0       8.0      26.6      65.7     305.8
    1485.0       8.0      26.6      66.0     307.2
    1490.0       8.0      26.7      66.3     308.6
    1495.0       8.0      26.8      66.6     310.0
    1500.0       8.0      26.8      66.9     311.5
    1505.0       8.1      26.9      67.2     312.9
    1510.0       8.1      27.0      67.5     314.3
    1515.0       8.1      27.1      67.8     315.8
    1520.0       8.1      27.1      68.1     317.2
    1525.0       8.1      27.2      68.5     318.7
    1530.0       8.1      27.3      68.8     320.1
    1535.0       8.2      27.3      69.1     321.5
    1540.0       8.2      27.4      69.4     323.0
    1545.0       8.2      27.5      69.7     324.4
    1550.0       8.2      27.5      70.0     325.9
    1555.0       8.2      27.6      70.3     327.3
    1560.0       8.2      27.7      70.7     328.8
    1565.0       8.2      27.7      71.0     330.3
    1570.0       8.3      27.8      71.3     331.7
    1575.0       8.3      27.9      71.6     333.2
    1580.0       8.3      27.9      71.9     334.6
    1585.0       8.3      28.0      72.2     336.1
    1590.0       8.3      28.1      72.6     337.6
    1595.0       8.3      28.1      72.9     339.0
    1600.0       8.4      28.2      73.2     340.5
    1605.0       8.4      28.3      73.5     342.0
    1610.0       8.4      28.3      73.8     343.5
    1615.0       8.4      28.4      74.2     345.0
    1620.0       8.4      28.5      74.5     346.4
    1625.0       8.4      28.5      74.8     347.9
    1630.0       8.4      28.6      75.1     349.4
    1635.0       8.5      28.7      75.5     350.9
    1640.0       8.5      28.7      75.8     352.4
    1645.0       8.5      28.8      76.1     353.9
    1650.0       8.5      28.9      76.4     355.4
    1655.0       8.5      28.9      76.8     356.9
    1660.0       8.5      29.0      77.1     358.4
    1665.0       8.5      29.1      77.4     359.9
    1670.0       8.6      29.1      77.7     361.4
    1675.0       8.6      29.2      78.1     362.9
    1680.0       8.6      29.3      78.4     364.4
    1685.0       8.6      29.3      78.7     365.9
    1690.0       8.6      29.4      79.0     367.5
    1695.0       8.6      29.5      79.4     369.0
    1700.0       8.7      29.5      79.7     370.5
    1705.0       8.7      29.6      80.0     372.0
    1710.0       8.7      29.7      80.4     373.6
    1715.0       8.7      29.7      80.7     375.1
    1720.0       8.7      29.8      81.0     376.6
    1725.0       8.7      29.9      81.4     378.1
    1730.0       8.7      29.9      81.7     379.7
    1735.0       8.8      30.0      82.0     381.2
    1740.0       8.8      30.1      82.4     382.7
    1745.0       8.8      30.1      82.7     384.3
    1750.0       8.8      30.2      83.0     385.8
    1755.0       8.8      30.3      83.4     387.4
    1760.0       8.8      30.3      83.7     388.9
    1765.0       8.8      30.4      84.1     390.5
    1770.0       8.9      30.5      84.4     392.0
    1775.0       8.9      30.5      84.7     393.6
    1780.0       8.9      30.6      85.1     395.1
    1785.0       8.9      30.7      85.4     396.7
    1790.0       8.9      30.7      85.7     398.2
    1795.0       8.9      30.8      86.1     399.8
    1800.0       8.9      30.9      86.4     401.4
    1805.0       9.0      30.9      86.8     402.9
    1810.0       9.0      31.0      87.1     404.5
    1815.0       9.0      31.1      87.4     406.1
    1820.0       9.0      31.1      87.8     407.7
    1825.0       9.0      31.2      88.1     409.2
    1830.0       9.0      31.3      88.5     410.8
    1835.0       9.0      31.3      88.8     412.4
    1840.0       9.1      31.4      89.2     414.0
    1845.0       9.1      31.5      89.5     415.5
    1850.0       9.1      31.5      89.9     417.1
    1855.0       9.1      31.6      90.2     418.7
    1860.0       9.1      31.7      90.5     420.3
    1865.0       9.1      31.7      90.9     421.9
    1870.0       9.1      31.8      91.2     423.5
    1875.0       9.2      31.9      91.6     425.1
    1880.0       9.2      31.9      91.9     426.7
    1885.0       9.2      32.0      92.3     428.3
    1890.0       9.2      32.1      92.6     429.9
    1895.0       9.2      32.1      93.0     431.5
    1900.0       9.2      32.2      93.3     433.1
    1905.0       9.3      32.3      93.7     434.7
    1910.0       9.3      32.3      94.0     436.3
    1915.0       9.3      32.4      94.4     438.0
    1920.0       9.3      32.4      94.7     439.6
    1925.0       9.3      32.5      95.1     441.2
    1930.0       9.3      32.6      95.5     442.8
    1935.0       9.3      32.6      95.8     444.4
    1940.0       9.4      32.7      96.2     446.0
    1945.0       9.4      32.8      96.5     447.7
    1950.0       9.4      32.8      96.9     449.3
    1955.0       9.4      32.9      97.2     450.9
    1960.0       9.4      33.0      97.6     452.6
    1965.0       9.4      33.0      97.9     454.2
    1970.0       9.4      33.1      98.3     455.8
    1975.0       9.5      33.2      98.7     457.5
    1980.0       9.5      33.2      99.0     459.1
    1985.0       9.5      33.3      99.4     460.8
    1990.0       9.5      33.4      99.7     462.4
    1995.0       9.5      33.4     100.1     464.0
    2495.0      10.9      39.8     138.5     639.7
    2995.0      12.2      46.0     181.6     834.9
    3495.0      13.5      52.1     229.0    1049.1
    3995.0      14.7      58.0     280.7    1282.2
    4495.0      15.9      63.9     336.4    1533.9
    4995.0      17.1      69.6     396.2    1804.0
    5495.0      18.3      75.3     459.9    2092.2
    5995.0      19.4      81.0     527.3    2398.4
    6495.0      20.5      86.5     598.6    2722.4
    6995.0      21.6      92.1     673.5    3064.0
    7495.0      22.7      97.5     752.0    3423.1
    7995.0      23.8     102.9     834.1    3799.4
    8495.0      24.9     108.3     919.8    4192.9
    8995.0      26.0     113.7    1008.9    4603.4
    9495.0      27.0     119.0    1101.5    5030.7
    9995.0      28.1     124.2    1197.5    5474.8
   10495.0      29.1     129.5    1296.9    5935.5
   10995.0      30.1     134.7    1399.7    6412.7
   11495.0      31.1     139.9    1505.7    6906.3
   11995.0      32.2     145.0    1615.0    7416.1
   12495.0      33.2     150.2    1727.6    7942.2
   12995.0      34.2     155.3    1843.4    8484.4
   13495.0      35.2     160.3    1962.4    9042.6
   13995.0      36.2     165.4    2084.6    9616.8
   14495.0      37.2     170.4    2209.9   10206.7
   14995.0      38.1     175.5    2338.3   10812.5
   15495.0      39.1     180.5    2469.8   11433.9
   15995.0      40.1     185.4    2604.4   12070.9
   16495.0      41.1     190.4    2742.1   12723.3
   16995.0      42.0     195.3    2882.8   13391.1
   17495.0      43.0     200.3    3026.5   14074.0
   17995.0      44.0     205.2    3173.2   14772.1
   18495.0      44.9     210.1    3322.8   15485.1
   18995.0      45.9     214.9    3475.4   16213.1
   19495.0      46.8     219.8    3631.0   16956.0
   19995.0      47.7     224.6    3789.4   17713.7
   20495.0      48.7     229.5    3950.8   18486.2
   20995.0      49.6     234.3    4115.0   19273.3
   21495.0      50.5     239.1    4282.1   20075.0
   21995.0      51.5     243.9    4452.0   20891.4
   22495.0      52.4     248.7    4624.7   21722.2
   22995.0      53.3     253.5    4800.3   22567.5
   23495.0      54.2     258.2    4978.6   23427.3
   23995.0      55.1     263.0    5159.7   24301.3
   24495.0      56.0     267.7    5343.6   25189.8
   24995.0      56.9     272.4    5530.2   26092.5
   25495.0      57.8     277.1    5719.6   27009.4
   25995.0      58.7     281.9    5911.6   27940.5
   26495.0      59.6     286.5    6106.4   28885.8
   26995.0      60.5     291.2    6303.8   29845.2
   27495.0      61.4     295.9    6503.9   30818.6
   27995.0      62.3     300.6    6706.7   31806.1
   28495.0      63.2     305.2    6912.1   32807.6
   28995.0      64.1     309.9    7120.2   33823.1
   29495.0      64.9     314.5    7330.8   34852.5
   29995.0      65.8     319.2    7544.1   35895.7
   30495.0      66.7     323.8    7758.4   36944.6
   30995.0      67.5     328.4    7972.7   37993.4
   31495.0      68.4     333.0    8186.9   39042.2
   31995.0      69.3     337.7    8401.2   40091.0
   32495.0      70.1     342.3    8615.5   41139.8
   32995.0      71.0     346.9    8829.8   42188.6
   33495.0      71.9     351.5    9044.1   43237.4
   33995.0      72.8     356.2    9258.4   44286.2
   34495.0      73.6     360.8    9472.7   45335.1
   34995.0      74.5     365.4    9687.0   46383.9
   35495.0      75.4     370.1    9901.3   47432.7
   35995.0      76.2     374.7   10115.6   48481.5
   36495.0      77.1     379.3   10329.9   49530.3
   36995.0      78.0     383.9   10544.2   50579.1
   37495.0      78.8     388.6   10758.4   51627.9
   37995.0      79.7     393.2   10972.7   52676.7
   38495.0      80.6     397.8   11187.0   53725.5
   38995.0      81.5     402.4   11401.3   54774.4
   39495.0      82.3     407.1   11615.6   55823.2
   39995.0      83.2     411.7   11829.9   56872.0
   40495.0      84.1     416.3   12044.2   57920.8
   40995.0      84.9     421.0   12258.5   58969.6
   41495.0      85.8     425.6   12472.8   60018.4
   41995.0      86.7     430.2   12687.1   61067.2
   42495.0      87.5     434.8   12901.4   62116.0
   42995.0      88.4     439.5   13115.7   63164.8
   43495.0      89.3     444.1   13330.0   64213.7
   43995.0      90.2     448.7   13544.2   65262.5
   44495.0      91.0     453.3   13758.5   66311.3
   44995.0      91.9     458.0   13972.8   67360.1
   45495.0      92.8     462.6   14187.1   68408.9
   45995.0      93.6     467.2   14401.4   69457.7
   46495.0      94.5     471.9   14615.7   70506.5
   46995.0      95.4     476.5   14830.0   71555.3
   47495.0      96.2     481.1   15044.3   72604.1
   47995.0      97.1     485.7   15258.6   73653.0
   48495.0      98.0     490.4   15472.9   74701.8
   48995.0      98.9     495.0   15687.2   75750.6
   49495.0      99.7     499.6   15901.5   76799.4
   49995.0     100.6     504.2   16115.8   77848.2
   50495.0     101.5     508.9   16330.0   78897.0
   50995.0     102.3     513.5   16544.3   79945.8
   51495.0     103.2     518.1   16758.6   80994.6
   51995.0     104.1     522.8   16972.9   82043.5
   52495.0     104.9     527.4   17187.2   83092.3
   52995.0     105.8     532.0   17401.5   84141.1
   53495.0     106.7     536.6   17615.8   85189.9
   53995.0     107.6     541.3   17830.1   86238.7
   54495.0     108.4     545.9   18044.4   87287.5
   54995.0     109.3     550.5   18258.7   88336.3
   55495.0     110.2     555.1   18473.0   89385.1
   55995.0     111.0     559.8   18687.3   90433.9
   56495.0     111.9     564.4   18901.5   91482.8
   56995.0     112.8     569.0   19115.8   92531.6
   57495.0     113.6     573.7   19330.1   93580.4
   57995.0     114.5     578.3   19544.4   94629.2
   58495.0     115.4     582.9   19758.7   95678.0
   58995.0     116.2     587.5   19973.0   96726.8
   59495.0     117.1     592.2   20187.3   97775.6
   59995.0     118.0     596.8   20401.6   98824.4
   60495.0     118.9     601.4   20615.9   99873.2
   60995.0     119.7     606.0   20830.2  100922.1
   61495.0     120.6     610.7   21044.5  101970.9
   61995.0     121.5     615.3   21258.8  103019.7
   62495.0     122.3     619.9   21473.1  104068.5
   62995.0     123.2     624.6   21687.3  105117.3
   63495.0     124.1     629.2   21901.6  106166.1
   63995.0     124.9     633.8   22115.9  107214.9
   64495.0     125.8     638.4   22330.2  108263.7
   64995.0     126.7     643.1   22544.5  109312.6
   65495.0     127.6     647.7   22758.8  110361.4
   65995.0     128.4     652.3   22973.1  111410.2
   66495.0     129.3     656.9   23187.4  112459.0
   66995.0     130.2     661.6   23401.7  113507.8
   67495.0     131.0     666.2   23616.0  114556.6
   67995.0     131.9     670.8   23830.3  115605.4
   68495.0     132.8     675.5   24044.6  116654.2
   68995.0     133.6     680.1   24258.9  117703.0
   69495.0     134.5     684.7   24473.1  118751.9
   69995.0     135.4     689.3   24687.4  119800.7
   70495.0     136.3     694.0   24901.7  120849.5
   70995.0     137.1     698.6   25116.0  121898.3
   71495.0     138.0     703.2   25330.3  122947.1
   71995.0     138.9     707.8   25544.6  123995.9
   72495.0     139.7     712.5   25758.9  125044.7
   72995.0     140.6     717.1   25973.2  126093.5
   73495.0     141.5     721.7   26187.5  127142.3
   73995.0     142.3     726.4   26401.8  128191.2
   74495.0     143.2     731.0   26616.1  129240.0
   74995.0     144.1     735.6   26830.4  130288.8
   75495.0     145.0     740.2   27044.6  131337.6
   75995.0     145.8     744.9   27258.9  132386.4
   76495.0     146.7     749.5   27473.2  133435.2
   76995.0     147.6     754.1   27687.5  134484.0
   77495.0     148.4     758.7   27901.8  135532.8
   77995.0     149.3     763.4   28116.1  136581.6
   78495.0     150.2     768.0   28330.4  137630.5
   78995.0     151.0     772.6   28544.7  138679.3
   79495.0     151.9     777.3   28759.0  139728.1
   79995.0     152.8     781.9   28973.3  140776.9
   80495.0     153.7     786.5   29187.6  141825.7
   80995.0     154.5     791.1   29401.9  142874.5
   81495.0     155.4     795.8   29616.2  143923.3
   81995.0     156.3     800.4   29830.4  144972.1
   82495.0     157.1     805.0   30044.7  146021.0
   82995.0     158.0     809.6   30259.0  147069.8
   83495.0     158.9     814.3   30473.3  148118.6
   83995.0     159.7     818.9   30687.6  149167.4
   84495.0     160.6     823.5   30901.9  150216.2
   84995.0     161.5     828.2   31116.2  151265.0
   85495.0     162.4     832.8   31330.5  152313.8
   85995.0     163.2     837.4   31544.8  153362.6
   86495.0     164.1     842.0   31759.1  154411.4
   86995.0     165.0     846.7   31973.4  155460.3
   87495.0     165.8     851.3   32187.7  156509.1
   87995.0     166.7     855.9   32402.0  157557.9
   88495.0     167.6     860.5   32616.2  158606.7
   88995.0     168.4     865.2   32830.5  159655.5
   89495.0     169.3     869.8   33044.8  160704.3
   89995.0     170.2     874.4   33259.1  161753.1
   90495.0     171.1     879.1   33473.4  162801.9
   90995.0     171.9     883.7   33687.7  163850.7
   91495.0     172.8     888.3   33902.0  164899.6
   91995.0     173.7     892.9   34116.3  165948.4
   92495.0     174.5     897.6   34330.6  166997.2
   92995.0     175.4     902.2   34544.9  168046.0
   93495.0     176.3     906.8   34759.2  169094.8
   93995.0     177.1     911.4   34973.5  170143.6
   94495.0     178.0     916.1   35187.7  171192.4
   94995.0     178.9     920.7   35402.0  172241.2
   95495.0     179.7     925.3   35616.3  173290.1
   95995.0     180.6     930.0   35830.6  174338.9
   96495.0     181.5     934.6   36044.9  175387.7
   96995.0     182.4     939.2   36259.2  176436.5
   97495.0     183.2     943.8   36473.5  177485.3
   97995.0     184.1     948.5   36687.8  178534.1
   98495.0     185.0     953.1   36902.1  179582.9
   98995.0     185.8     957.7   37116.4  180631.7
   99495.0     186.7     962.3   37330.7  181680.5
