# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Os
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   56495.0      42.6     360.0    3801.0   44808.6
   56995.0      42.9     362.9    3842.0   45315.9
   57495.0      43.2     365.8    3883.0   45823.2
   57995.0      43.5     368.8    3924.0   46330.5
   58495.0      43.7     371.7    3965.0   46837.8
   58995.0      44.0     374.7    4005.9   47345.1
   59495.0      44.3     377.6    4046.9   47852.4
   59995.0      44.6     380.6    4087.9   48359.6
   60495.0      44.9     383.5    4128.9   48866.9
   60995.0      45.1     386.4    4169.9   49374.2
   61495.0      45.4     389.4    4210.9   49881.5
   61995.0      45.7     392.3    4251.8   50388.8
   62495.0      46.0     395.3    4292.8   50896.1
   62995.0      46.2     398.2    4333.8   51403.4
   63495.0      46.5     401.2    4374.8   51910.7
   63995.0      46.8     404.1    4415.8   52418.0
   64495.0      47.1     407.0    4456.8   52925.3
   64995.0      47.4     410.0    4497.7   53432.6
   65495.0      47.6     412.9    4538.7   53939.9
   65995.0      47.9     415.9    4579.7   54447.2
   66495.0      48.2     418.8    4620.7   54954.4
   66995.0      48.5     421.8    4661.7   55461.7
   67495.0      48.8     424.7    4702.6   55969.0
   67995.0      49.0     427.6    4743.6   56476.3
   68495.0      49.3     430.6    4784.6   56983.6
   68995.0      49.6     433.5    4825.6   57490.9
   69495.0      49.9     436.5    4866.6   57998.2
   69995.0      50.2     439.4    4907.6   58505.5
   70495.0      50.4     442.4    4948.5   59012.8
   70995.0      50.7     445.3    4989.5   59520.1
   71495.0      51.0     448.2    5030.5   60027.4
   71995.0      51.3     451.2    5071.5   60534.7
   72495.0      51.6     454.1    5112.5   61042.0
   72995.0      51.8     457.1    5153.4   61549.2
   73495.0      52.1     460.0    5194.4   62056.5
   73995.0      52.4     463.0    5235.4   62563.8
   74495.0      52.7     465.9    5276.4   63071.1
   74995.0      53.0     468.8    5317.4   63578.4
   75495.0      53.2     471.8    5358.4   64085.7
   75995.0      53.5     474.7    5399.3   64593.0
   76495.0      53.8     477.7    5440.3   65100.3
   76995.0      54.1     480.6    5481.3   65607.6
   77495.0      54.3     483.6    5522.3   66114.9
   77995.0      54.6     486.5    5563.3   66622.2
   78495.0      54.9     489.4    5604.3   67129.5
   78995.0      55.2     492.4    5645.2   67636.7
   79495.0      55.5     495.3    5686.2   68144.0
   79995.0      55.7     498.3    5727.2   68651.3
   80495.0      56.0     501.2    5768.2   69158.6
   80995.0      56.3     504.2    5809.2   69665.9
   81495.0      56.6     507.1    5850.1   70173.2
   81995.0      56.9     510.0    5891.1   70680.5
   82495.0      57.1     513.0    5932.1   71187.8
   82995.0      57.4     515.9    5973.1   71695.1
   83495.0      57.7     518.9    6014.1   72202.4
   83995.0      58.0     521.8    6055.1   72709.7
   84495.0      58.3     524.8    6096.0   73217.0
   84995.0      58.5     527.7    6137.0   73724.3
   85495.0      58.8     530.6    6178.0   74231.5
   85995.0      59.1     533.6    6219.0   74738.8
   86495.0      59.4     536.5    6260.0   75246.1
   86995.0      59.7     539.5    6301.0   75753.4
   87495.0      59.9     542.4    6341.9   76260.7
   87995.0      60.2     545.4    6382.9   76768.0
   88495.0      60.5     548.3    6423.9   77275.3
   88995.0      60.8     551.3    6464.9   77782.6
   89495.0      61.1     554.2    6505.9   78289.9
   89995.0      61.3     557.1    6546.8   78797.2
   90495.0      61.6     560.1    6587.8   79304.5
   90995.0      61.9     563.0    6628.8   79811.8
   91495.0      62.2     566.0    6669.8   80319.1
   91995.0      62.4     568.9    6710.8   80826.3
   92495.0      62.7     571.9    6751.8   81333.6
   92995.0      63.0     574.8    6792.7   81840.9
   93495.0      63.3     577.7    6833.7   82348.2
   93995.0      63.6     580.7    6874.7   82855.5
   94495.0      63.8     583.6    6915.7   83362.8
   94995.0      64.1     586.6    6956.7   83870.1
   95495.0      64.4     589.5    6997.6   84377.4
   95995.0      64.7     592.5    7038.6   84884.7
   96495.0      65.0     595.4    7079.6   85392.0
   96995.0      65.2     598.3    7120.6   85899.3
   97495.0      65.5     601.3    7161.6   86406.6
   97995.0      65.8     604.2    7202.6   86913.8
   98495.0      66.1     607.2    7243.5   87421.1
   98995.0      66.4     610.1    7284.5   87928.4
   99495.0      66.6     613.1    7325.5   88435.7
