# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Al
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1130.0      18.0      24.4     171.3     385.1
    1135.0      18.0      24.5     172.4     387.4
    1140.0      18.1      24.6     173.5     389.7
    1145.0      18.1      24.6     174.6     392.1
    1150.0      18.2      24.7     175.8     394.4
    1155.0      18.2      24.8     177.0     396.8
    1160.0      18.3      24.9     178.1     399.2
    1165.0      18.3      25.0     179.3     401.6
    1170.0      18.4      25.1     180.5     403.9
    1175.0      18.4      25.1     181.6     406.3
    1180.0      18.5      25.2     182.8     408.7
    1185.0      18.5      25.3     183.9     411.1
    1190.0      18.6      25.4     185.1     413.4
    1195.0      18.6      25.5     186.3     415.8
    1200.0      18.7      25.6     187.5     418.3
    1205.0      18.8      25.6     188.6     420.7
    1210.0      18.8      25.7     189.8     423.1
    1215.0      18.9      25.8     191.0     425.6
    1220.0      18.9      25.9     192.2     428.0
    1225.0      19.0      26.0     193.4     430.4
    1230.0      19.0      26.1     194.6     432.9
    1235.0      19.1      26.1     195.8     435.3
    1240.0      19.1      26.2     197.0     437.7
    1245.0      19.2      26.3     198.2     440.2
    1250.0      19.2      26.4     199.4     442.6
    1255.0      19.3      26.5     200.6     445.1
    1260.0      19.3      26.6     201.8     447.6
    1265.0      19.4      26.6     203.1     450.1
    1270.0      19.4      26.7     204.3     452.6
    1275.0      19.5      26.8     205.5     455.1
    1280.0      19.6      26.9     206.7     457.6
    1285.0      19.6      27.0     208.0     460.1
    1290.0      19.7      27.1     209.2     462.6
    1295.0      19.7      27.1     210.4     465.1
    1300.0      19.8      27.2     211.7     467.6
    1305.0      19.8      27.3     212.9     470.1
    1310.0      19.9      27.4     214.2     472.7
    1315.0      19.9      27.5     215.4     475.2
    1320.0      20.0      27.6     216.7     477.8
    1325.0      20.0      27.6     217.9     480.3
    1330.0      20.1      27.7     219.2     482.9
    1335.0      20.1      27.8     220.4     485.4
    1340.0      20.2      27.9     221.7     487.9
    1345.0      20.2      28.0     222.9     490.5
    1350.0      20.3      28.1     224.2     493.1
    1355.0      20.3      28.1     225.5     495.7
    1360.0      20.4      28.2     226.8     498.3
    1365.0      20.4      28.3     228.0     500.9
    1370.0      20.5      28.4     229.3     503.5
    1375.0      20.5      28.5     230.6     506.1
    1380.0      20.6      28.5     231.9     508.7
    1385.0      20.7      28.6     233.2     511.3
    1390.0      20.7      28.7     234.5     513.9
    1395.0      20.8      28.8     235.7     516.5
    1400.0      20.8      28.9     237.1     519.1
    1405.0      20.9      29.0     238.4     521.8
    1410.0      20.9      29.0     239.7     524.4
    1415.0      21.0      29.1     241.0     527.1
    1420.0      21.0      29.2     242.3     529.7
    1425.0      21.1      29.3     243.6     532.4
