# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ni
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1190.0       6.7      17.4      45.2     178.0
    1195.0       6.7      17.5      45.4     179.0
    1200.0       6.7      17.5      45.7     180.0
    1205.0       6.7      17.6      45.9     181.0
    1210.0       6.7      17.6      46.2     182.0
    1215.0       6.7      17.7      46.5     183.0
    1220.0       6.8      17.7      46.7     184.0
    1225.0       6.8      17.8      47.0     185.0
    1230.0       6.8      17.8      47.2     186.0
    1235.0       6.8      17.9      47.5     187.0
    1240.0       6.8      18.0      47.7     188.0
    1245.0       6.8      18.0      48.0     189.0
    1250.0       6.9      18.1      48.3     190.0
    1255.0       6.9      18.1      48.5     191.1
    1260.0       6.9      18.2      48.8     192.1
    1265.0       6.9      18.2      49.0     193.1
    1270.0       6.9      18.3      49.3     194.2
    1275.0       6.9      18.3      49.6     195.2
    1280.0       6.9      18.4      49.8     196.2
    1285.0       7.0      18.4      50.1     197.2
    1290.0       7.0      18.5      50.4     198.3
    1295.0       7.0      18.5      50.6     199.3
    1300.0       7.0      18.6      50.9     200.3
    1305.0       7.0      18.7      51.1     201.4
    1310.0       7.0      18.7      51.4     202.4
    1315.0       7.0      18.8      51.7     203.5
    1320.0       7.1      18.8      51.9     204.5
    1325.0       7.1      18.9      52.2     205.6
    1330.0       7.1      18.9      52.5     206.6
    1335.0       7.1      19.0      52.7     207.7
    1340.0       7.1      19.0      53.0     208.7
    1345.0       7.1      19.1      53.3     209.8
    1350.0       7.2      19.1      53.6     210.9
    1355.0       7.2      19.2      53.8     211.9
    1360.0       7.2      19.2      54.1     213.0
    1365.0       7.2      19.3      54.4     214.1
    1370.0       7.2      19.4      54.6     215.2
    1375.0       7.2      19.4      54.9     216.2
    1380.0       7.2      19.5      55.2     217.3
    1385.0       7.3      19.5      55.5     218.4
    1390.0       7.3      19.6      55.7     219.5
    1395.0       7.3      19.6      56.0     220.5
    1400.0       7.3      19.7      56.3     221.6
