# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ag
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1185.0       7.7      16.6      40.9     167.6
    1190.0       7.7      16.6      41.1     168.5
    1195.0       7.7      16.6      41.3     169.4
    1200.0       7.7      16.7      41.5     170.3
    1205.0       7.7      16.7      41.7     171.3
    1210.0       7.8      16.8      41.9     172.2
    1215.0       7.8      16.8      42.1     173.1
    1220.0       7.8      16.9      42.3     174.1
    1225.0       7.8      16.9      42.5     175.0
    1230.0       7.8      17.0      42.7     175.9
    1235.0       7.8      17.0      42.9     176.9
    1240.0       7.9      17.1      43.1     177.8
    1245.0       7.9      17.1      43.3     178.7
    1250.0       7.9      17.2      43.5     179.7
    1255.0       7.9      17.3      43.7     180.6
    1260.0       7.9      17.3      43.9     181.6
    1265.0       7.9      17.4      44.1     182.6
    1270.0       7.9      17.4      44.3     183.5
    1275.0       8.0      17.5      44.5     184.5
    1280.0       8.0      17.5      44.7     185.4
    1285.0       8.0      17.6      44.9     186.4
    1290.0       8.0      17.6      45.2     187.3
    1295.0       8.0      17.7      45.4     188.3
    1300.0       8.0      17.7      45.6     189.2
    1305.0       8.1      17.8      45.8     190.2
    1310.0       8.1      17.8      46.0     191.2
    1315.0       8.1      17.9      46.2     192.1
    1320.0       8.1      17.9      46.4     193.1
    1325.0       8.1      18.0      46.6     194.0
    1330.0       8.1      18.0      46.8     195.0
    1335.0       8.1      18.1      47.0     196.0
    1340.0       8.2      18.1      47.2     196.9
    1345.0       8.2      18.2      47.5     197.9
    1350.0       8.2      18.2      47.7     198.9
    1355.0       8.2      18.3      47.9     199.8
    1360.0       8.2      18.3      48.1     200.8
    1365.0       8.2      18.4      48.3     201.8
    1370.0       8.2      18.4      48.5     202.8
    1375.0       8.3      18.5      48.7     203.7
    1380.0       8.3      18.5      49.0     204.7
    1385.0       8.3      18.5      49.2     205.7
    1390.0       8.3      18.6      49.4     206.7
    1395.0       8.3      18.6      49.6     207.7
    1400.0       8.3      18.7      49.8     208.6
    1405.0       8.4      18.7      50.0     209.6
    1410.0       8.4      18.8      50.2     210.6
    1415.0       8.4      18.8      50.5     211.6
    1420.0       8.4      18.9      50.7     212.6
    1425.0       8.4      18.9      50.9     213.6
    1430.0       8.4      19.0      51.1     214.6
    1435.0       8.4      19.0      51.3     215.6
    1440.0       8.5      19.1      51.5     216.6
    1445.0       8.5      19.1      51.8     217.6
    1450.0       8.5      19.2      52.0     218.6
    1455.0       8.5      19.2      52.2     219.6
    1460.0       8.5      19.3      52.4     220.6
    1465.0       8.5      19.3      52.6     221.6
    1470.0       8.5      19.4      52.9     222.7
    1475.0       8.6      19.4      53.1     223.7
    1480.0       8.6      19.5      53.3     224.7
    1485.0       8.6      19.5      53.5     225.7
    1490.0       8.6      19.6      53.7     226.7
    1495.0       8.6      19.6      54.0     227.7
    1500.0       8.6      19.7      54.2     228.7
    1505.0       8.6      19.7      54.4     229.8
    1510.0       8.7      19.8      54.6     230.8
    1515.0       8.7      19.8      54.8     231.8
    1520.0       8.7      19.9      55.1     232.8
    1525.0       8.7      19.9      55.3     233.9
    1530.0       8.7      20.0      55.5     234.9
    1535.0       8.7      20.0      55.7     235.9
    1540.0       8.7      20.1      56.0     236.9
    1545.0       8.8      20.1      56.2     238.0
    1550.0       8.8      20.2      56.4     239.0
    1555.0       8.8      20.2      56.6     240.0
    1560.0       8.8      20.3      56.9     241.1
    1565.0       8.8      20.3      57.1     242.1
    1570.0       8.8      20.4      57.3     243.2
    1575.0       8.8      20.4      57.5     244.2
    1580.0       8.9      20.5      57.8     245.2
    1585.0       8.9      20.5      58.0     246.3
    1590.0       8.9      20.6      58.2     247.3
    1595.0       8.9      20.6      58.4     248.3
    1600.0       8.9      20.7      58.7     249.4
    1605.0       8.9      20.7      58.9     250.5
    1610.0       8.9      20.8      59.1     251.5
    1615.0       9.0      20.8      59.4     252.6
    1620.0       9.0      20.9      59.6     253.6
    1625.0       9.0      20.9      59.8     254.7
    1630.0       9.0      21.0      60.1     255.7
    1635.0       9.0      21.0      60.3     256.8
    1640.0       9.0      21.0      60.5     257.9
    1645.0       9.0      21.1      60.7     258.9
    1650.0       9.1      21.1      61.0     260.0
    1655.0       9.1      21.2      61.2     261.1
    1660.0       9.1      21.2      61.4     262.1
    1665.0       9.1      21.3      61.7     263.2
    1670.0       9.1      21.3      61.9     264.3
    1675.0       9.1      21.4      62.1     265.4
    1680.0       9.1      21.4      62.4     266.4
    1685.0       9.2      21.5      62.6     267.5
    1690.0       9.2      21.5      62.8     268.6
    1695.0       9.2      21.6      63.1     269.6
    1700.0       9.2      21.6      63.3     270.7
    1705.0       9.2      21.7      63.5     271.8
    1710.0       9.2      21.7      63.8     272.9
    1715.0       9.2      21.8      64.0     274.0
    1720.0       9.3      21.8      64.2     275.1
    1725.0       9.3      21.9      64.5     276.2
    1730.0       9.3      21.9      64.7     277.3
    1735.0       9.3      22.0      64.9     278.4
    1740.0       9.3      22.0      65.2     279.5
    1745.0       9.3      22.1      65.4     280.6
    1750.0       9.3      22.1      65.7     281.7
    1755.0       9.4      22.2      65.9     282.8
    1760.0       9.4      22.2      66.1     283.9
    1765.0       9.4      22.3      66.4     285.0
    1770.0       9.4      22.3      66.6     286.1
    1775.0       9.4      22.4      66.9     287.2
    1780.0       9.4      22.4      67.1     288.3
    1785.0       9.4      22.5      67.3     289.4
    1790.0       9.4      22.5      67.6     290.5
    1795.0       9.5      22.6      67.8     291.6
    1800.0       9.5      22.6      68.0     292.8
    1805.0       9.5      22.7      68.3     293.9
    1810.0       9.5      22.7      68.5     295.0
    1815.0       9.5      22.7      68.8     296.1
    1820.0       9.5      22.8      69.0     297.3
    1825.0       9.5      22.8      69.3     298.4
    1830.0       9.6      22.9      69.5     299.5
    1835.0       9.6      22.9      69.7     300.7
    1840.0       9.6      23.0      70.0     301.8
    1845.0       9.6      23.0      70.2     302.9
    1850.0       9.6      23.1      70.5     304.1
    1855.0       9.6      23.1      70.7     305.2
    1860.0       9.6      23.2      71.0     306.3
    1865.0       9.7      23.2      71.2     307.5
    1870.0       9.7      23.3      71.4     308.6
    1875.0       9.7      23.3      71.7     309.8
    1880.0       9.7      23.4      71.9     310.9
    1885.0       9.7      23.4      72.2     312.1
    1890.0       9.7      23.5      72.4     313.2
    1895.0       9.7      23.5      72.7     314.4
    1900.0       9.7      23.6      72.9     315.5
    1905.0       9.8      23.6      73.2     316.6
    1910.0       9.8      23.7      73.4     317.8
    1915.0       9.8      23.7      73.7     318.9
    1920.0       9.8      23.8      73.9     320.1
    1925.0       9.8      23.8      74.2     321.2
    1930.0       9.8      23.9      74.4     322.4
    1935.0       9.8      23.9      74.7     323.5
    1940.0       9.9      23.9      74.9     324.7
    1945.0       9.9      24.0      75.1     325.8
    1950.0       9.9      24.0      75.4     327.0
    1955.0       9.9      24.1      75.6     328.2
    1960.0       9.9      24.1      75.9     329.3
    1965.0       9.9      24.2      76.1     330.5
    1970.0       9.9      24.2      76.4     331.7
    1975.0       9.9      24.3      76.6     332.8
    1980.0      10.0      24.3      76.9     334.0
    1985.0      10.0      24.4      77.2     335.1
    1990.0      10.0      24.4      77.4     336.3
    1995.0      10.0      24.5      77.7     337.5
    2495.0      11.3      29.1     104.3     463.7
    2995.0      12.4      33.6     133.6     605.9
    3495.0      13.6      38.1     165.4     761.4
    3995.0      14.6      42.4     199.7     931.9
    4495.0      15.6      46.7     236.3    1116.6
    4995.0      16.6      50.9     275.1    1315.7
    5495.0      17.6      55.1     316.1    1528.7
    5995.0      18.5      59.2     359.2    1755.7
    6495.0      19.4      63.3     404.3    1996.3
    6995.0      20.3      67.3     451.4    2250.7
    7495.0      21.2      71.3     500.4    2518.2
    7995.0      22.1      75.3     551.3    2798.9
    8495.0      22.9      79.2     604.1    3092.2
    8995.0      23.8      83.1     658.7    3398.2
    9495.0      24.6      87.0     715.1    3716.1
    9995.0      25.4      90.8     773.2    4046.4
   10495.0      26.2      94.6     833.1    4388.6
   10995.0      27.0      98.4     894.7    4742.9
   11495.0      27.8     102.2     958.0    5109.4
   11995.0      28.5     106.0    1023.0    5487.7
   12495.0      29.3     109.7    1089.5    5877.0
   12995.0      30.1     113.4    1157.8    6278.0
   13495.0      30.8     117.1    1227.6    6690.8
   13995.0      31.6     120.8    1299.0    7115.2
   14495.0      32.3     124.5    1371.9    7551.3
   14995.0      33.0     128.2    1446.5    7998.9
   15495.0      33.7     131.8    1522.5    8458.1
   15995.0      34.5     135.4    1600.1    8928.4
   16495.0      35.2     139.1    1679.2    9408.3
   16995.0      35.9     142.7    1759.8    9899.4
   17495.0      36.6     146.3    1841.9   10401.7
   17995.0      37.3     149.8    1925.4   10915.0
   18495.0      38.0     153.4    2010.4   11439.5
   18995.0      38.7     157.0    2096.8   11974.9
   19495.0      39.3     160.5    2184.7   12521.4
   19995.0      40.0     164.0    2274.0   13078.7
   20495.0      40.7     167.6    2364.7   13646.1
   20995.0      41.4     171.1    2456.8   14224.3
   21495.0      42.0     174.6    2550.3   14813.2
   21995.0      42.7     178.1    2645.2   15412.9
   22495.0      43.4     181.6    2741.5   16023.3
   22995.0      44.0     185.1    2839.1   16644.3
   23495.0      44.7     188.5    2938.0   17276.1
   23995.0      45.3     192.0    3038.4   17918.4
   24495.0      46.0     195.4    3140.0   18571.4
   24995.0      46.6     198.9    3243.0   19234.9
   25495.0      47.2     202.3    3347.3   19909.0
   25995.0      47.9     205.8    3452.9   20593.6
   26495.0      48.5     209.2    3559.8   21288.7
   26995.0      49.1     212.6    3668.1   21994.3
   27495.0      49.8     216.0    3777.6   22710.3
   27995.0      50.4     219.4    3888.4   23436.8
   28495.0      51.0     222.8    4000.4   24173.6
   28995.0      51.6     226.2    4113.8   24920.8
   29495.0      52.2     229.6    4228.3   25678.3
   29995.0      52.8     233.0    4344.2   26446.2
   30495.0      53.4     236.3    4460.5   27218.1
   30995.0      54.0     239.7    4576.9   27990.1
   31495.0      54.7     243.1    4693.2   28762.1
   31995.0      55.3     246.5    4809.6   29534.1
   32495.0      55.9     249.8    4925.9   30306.0
   32995.0      56.5     253.2    5042.3   31078.0
