# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Fe
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1850.0       9.7      26.8      97.7     413.7
    1855.0       9.7      26.9      98.1     415.3
    1860.0       9.7      26.9      98.4     417.0
    1865.0       9.7      27.0      98.8     418.6
    1870.0       9.7      27.0      99.2     420.2
    1875.0       9.8      27.1      99.6     421.9
    1880.0       9.8      27.1     100.0     423.5
    1885.0       9.8      27.2     100.3     425.1
    1890.0       9.8      27.3     100.7     426.8
    1895.0       9.8      27.3     101.1     428.4
    1900.0       9.8      27.4     101.5     430.0
    1905.0       9.8      27.4     101.9     431.7
    1910.0       9.9      27.5     102.3     433.3
    1915.0       9.9      27.5     102.6     435.0
    1920.0       9.9      27.6     103.0     436.6
    1925.0       9.9      27.6     103.4     438.3
    1930.0       9.9      27.7     103.8     439.9
    1935.0       9.9      27.8     104.2     441.6
    1940.0      10.0      27.8     104.6     443.2
    1945.0      10.0      27.9     105.0     444.9
    1950.0      10.0      27.9     105.3     446.6
    1955.0      10.0      28.0     105.7     448.2
    1960.0      10.0      28.0     106.1     449.9
    1965.0      10.0      28.1     106.5     451.6
    1970.0      10.1      28.2     106.9     453.3
    1975.0      10.1      28.2     107.3     454.9
    1980.0      10.1      28.3     107.7     456.6
    1985.0      10.1      28.3     108.1     458.3
    1990.0      10.1      28.4     108.5     459.9
    1995.0      10.1      28.4     108.9     461.6
    2495.0      11.6      34.0     150.9     641.5
    2995.0      13.0      39.3     198.1     842.0
    3495.0      14.4      44.6     250.1    1062.7
    3995.0      15.8      49.7     306.9    1303.4
    4495.0      17.1      54.8     368.1    1563.8
    4995.0      18.3      59.8     433.9    1843.7
    5495.0      19.6      64.7     503.9    2142.7
    5995.0      20.8      69.6     578.2    2460.8
    6495.0      22.0      74.5     656.7    2797.6
    6995.0      23.3      79.2     739.3    3153.1
    7495.0      24.4      84.0     826.0    3527.0
    7995.0      25.6      88.7     916.6    3919.1
    8495.0      26.8      93.4    1011.2    4329.3
    8995.0      27.9      98.0    1109.7    4757.4
    9495.0      29.1     102.6    1212.0    5203.4
    9995.0      30.2     107.2    1318.1    5667.0
   10495.0      31.4     111.7    1428.0    6148.1
   10995.0      32.5     116.2    1541.7    6646.7
   11495.0      33.6     120.7    1659.0    7162.5
   11995.0      34.7     125.2    1780.0    7695.6
   12495.0      35.8     129.7    1904.7    8245.7
   12995.0      36.9     134.1    2032.9    8812.9
   13495.0      38.0     138.5    2164.7    9396.9
   13995.0      39.1     142.9    2300.1    9997.7
   14495.0      40.2     147.3    2438.9   10615.3
   14995.0      41.3     151.7    2581.3   11249.4
   15495.0      42.3     156.0    2727.1   11899.9
   15995.0      43.4     160.3    2876.3   12566.7
   16495.0      44.4     164.6    3029.0   13249.6
   16995.0      45.5     168.9    3185.1   13948.5
   17495.0      46.6     173.2    3344.5   14663.4
   17995.0      47.6     177.5    3507.2   15394.2
   18495.0      48.6     181.7    3673.3   16140.8
   18995.0      49.7     186.0    3842.7   16903.1
   19495.0      50.7     190.2    4015.3   17681.0
   19995.0      51.7     194.4    4191.2   18474.5
   20495.0      52.8     198.6    4370.3   19283.6
   20995.0      53.8     202.8    4552.7   20108.1
   21495.0      54.8     207.0    4738.2   20948.0
   21995.0      55.8     211.2    4926.9   21803.3
   22495.0      56.8     215.3    5118.8   22673.8
   22995.0      57.8     219.5    5313.8   23559.6
   23495.0      58.8     223.6    5511.9   24460.6
   23995.0      59.8     227.7    5713.1   25376.7
   24495.0      60.8     231.9    5917.4   26308.0
   24995.0      61.8     236.0    6124.8   27254.2
   25495.0      62.8     240.1    6335.2   28215.5
   25995.0      63.8     244.2    6548.6   29191.7
   26495.0      64.7     248.3    6765.1   30182.9
   26995.0      65.7     252.3    6984.6   31188.9
   27495.0      66.7     256.4    7207.0   32209.8
   27995.0      67.7     260.5    7432.4   33245.5
   28495.0      68.6     264.5    7660.8   34295.9
   28995.0      69.6     268.6    7892.1   35361.1
   29495.0      70.5     272.6    8126.3   36440.9
   29995.0      71.5     276.6    8363.4   37535.4
   30495.0      72.4     280.7    8601.7   38635.7
   30995.0      73.4     284.7    8840.0   39736.1
   31495.0      74.4     288.7    9078.3   40836.4
   31995.0      75.3     292.8    9316.6   41936.7
   32495.0      76.3     296.8    9554.9   43037.1
   32995.0      77.2     300.8    9793.2   44137.4
   33495.0      78.2     304.8   10031.5   45237.7
   33995.0      79.1     308.9   10269.8   46338.1
   34495.0      80.1     312.9   10508.0   47438.4
   34995.0      81.0     316.9   10746.3   48538.7
   35495.0      82.0     321.0   10984.6   49639.1
   35995.0      82.9     325.0   11222.9   50739.4
   36495.0      83.9     329.0   11461.2   51839.7
   36995.0      84.8     333.0   11699.5   52940.1
   37495.0      85.8     337.1   11937.8   54040.4
   37995.0      86.7     341.1   12176.1   55140.7
   38495.0      87.7     345.1   12414.3   56241.1
   38995.0      88.6     349.1   12652.6   57341.4
   39495.0      89.6     353.2   12890.9   58441.7
   39995.0      90.5     357.2   13129.2   59542.1
   40495.0      91.5     361.2   13367.5   60642.4
   40995.0      92.4     365.3   13605.8   61742.7
   41495.0      93.4     369.3   13844.1   62843.1
   41995.0      94.4     373.3   14082.4   63943.4
   42495.0      95.3     377.3   14320.7   65043.7
   42995.0      96.3     381.4   14558.9   66144.0
   43495.0      97.2     385.4   14797.2   67244.4
   43995.0      98.2     389.4   15035.5   68344.7
   44495.0      99.1     393.5   15273.8   69445.0
   44995.0     100.1     397.5   15512.1   70545.4
   45495.0     101.0     401.5   15750.4   71645.7
   45995.0     102.0     405.5   15988.7   72746.0
   46495.0     102.9     409.6   16227.0   73846.4
   46995.0     103.9     413.6   16465.3   74946.7
   47495.0     104.8     417.6   16703.5   76047.0
   47995.0     105.8     421.6   16941.8   77147.4
   48495.0     106.7     425.7   17180.1   78247.7
   48995.0     107.7     429.7   17418.4   79348.0
   49495.0     108.6     433.7   17656.7   80448.4
   49995.0     109.6     437.8   17895.0   81548.7
   50495.0     110.5     441.8   18133.3   82649.0
   50995.0     111.5     445.8   18371.6   83749.4
   51495.0     112.4     449.8   18609.8   84849.7
