# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Nb
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1555.0       9.8      26.7      67.8     363.4
    1560.0       9.9      26.8      68.1     365.0
    1565.0       9.9      26.8      68.3     366.6
    1570.0       9.9      26.9      68.6     368.2
    1575.0       9.9      27.0      68.9     369.7
    1580.0       9.9      27.0      69.2     371.3
    1585.0       9.9      27.1      69.5     372.9
    1590.0      10.0      27.2      69.7     374.5
    1595.0      10.0      27.2      70.0     376.1
    1600.0      10.0      27.3      70.3     377.7
    1605.0      10.0      27.4      70.6     379.3
    1610.0      10.0      27.4      70.9     380.9
    1615.0      10.0      27.5      71.2     382.5
    1620.0      10.1      27.6      71.4     384.1
    1625.0      10.1      27.6      71.7     385.7
    1630.0      10.1      27.7      72.0     387.3
    1635.0      10.1      27.8      72.3     388.9
    1640.0      10.1      27.8      72.6     390.5
    1645.0      10.1      27.9      72.9     392.1
    1650.0      10.2      27.9      73.1     393.7
    1655.0      10.2      28.0      73.4     395.3
    1660.0      10.2      28.1      73.7     397.0
    1665.0      10.2      28.1      74.0     398.6
    1670.0      10.2      28.2      74.3     400.2
    1675.0      10.2      28.3      74.6     401.8
    1680.0      10.3      28.3      74.9     403.5
    1685.0      10.3      28.4      75.2     405.1
    1690.0      10.3      28.5      75.5     406.7
    1695.0      10.3      28.5      75.7     408.3
    1700.0      10.3      28.6      76.0     410.0
    1705.0      10.3      28.7      76.3     411.6
    1710.0      10.4      28.7      76.6     413.3
    1715.0      10.4      28.8      76.9     414.9
    1720.0      10.4      28.9      77.2     416.6
    1725.0      10.4      28.9      77.5     418.2
    1730.0      10.4      29.0      77.8     419.9
    1735.0      10.4      29.1      78.1     421.5
    1740.0      10.5      29.1      78.4     423.2
    1745.0      10.5      29.2      78.7     424.8
    1750.0      10.5      29.2      79.0     426.5
    1755.0      10.5      29.3      79.3     428.1
    1760.0      10.5      29.4      79.6     429.8
    1765.0      10.5      29.4      79.9     431.5
    1770.0      10.5      29.5      80.2     433.1
    1775.0      10.6      29.6      80.5     434.8
    1780.0      10.6      29.6      80.7     436.5
    1785.0      10.6      29.7      81.0     438.2
    1790.0      10.6      29.8      81.3     439.8
    1795.0      10.6      29.8      81.6     441.5
    1800.0      10.6      29.9      81.9     443.2
    1805.0      10.7      30.0      82.2     444.9
    1810.0      10.7      30.0      82.5     446.6
    1815.0      10.7      30.1      82.8     448.3
    1820.0      10.7      30.1      83.1     449.9
    1825.0      10.7      30.2      83.4     451.6
    1830.0      10.7      30.3      83.7     453.3
    1835.0      10.8      30.3      84.0     455.0
    1840.0      10.8      30.4      84.3     456.7
    1845.0      10.8      30.5      84.6     458.4
    1850.0      10.8      30.5      84.9     460.1
    1855.0      10.8      30.6      85.3     461.8
    1860.0      10.8      30.7      85.6     463.5
    1865.0      10.8      30.7      85.9     465.3
    1870.0      10.9      30.8      86.2     467.0
    1875.0      10.9      30.8      86.5     468.7
    1880.0      10.9      30.9      86.8     470.4
    1885.0      10.9      31.0      87.1     472.1
    1890.0      10.9      31.0      87.4     473.8
    1895.0      10.9      31.1      87.7     475.5
    1900.0      11.0      31.2      88.0     477.3
    1905.0      11.0      31.2      88.3     479.0
    1910.0      11.0      31.3      88.6     480.7
    1915.0      11.0      31.4      88.9     482.5
    1920.0      11.0      31.4      89.2     484.2
    1925.0      11.0      31.5      89.5     486.0
    1930.0      11.0      31.6      89.8     487.7
    1935.0      11.1      31.6      90.2     489.4
    1940.0      11.1      31.7      90.5     491.2
    1945.0      11.1      31.7      90.8     492.9
    1950.0      11.1      31.8      91.1     494.7
    1955.0      11.1      31.9      91.4     496.4
    1960.0      11.1      31.9      91.7     498.2
    1965.0      11.2      32.0      92.0     499.9
    1970.0      11.2      32.1      92.3     501.7
    1975.0      11.2      32.1      92.6     503.4
    1980.0      11.2      32.2      93.0     505.2
    1985.0      11.2      32.3      93.3     507.0
    1990.0      11.2      32.3      93.6     508.7
    1995.0      11.2      32.4      93.9     510.5
    2495.0      12.7      38.6     127.1     699.6
    2995.0      14.1      44.7     163.9     910.9
    3495.0      15.4      50.7     204.0    1144.1
    3995.0      16.6      56.5     247.3    1398.8
    4495.0      17.9      62.2     293.6    1674.8
    4995.0      19.0      67.9     342.9    1971.7
    5495.0      20.2      73.5     395.0    2288.4
    5995.0      21.3      79.0     449.9    2624.0
    6495.0      22.4      84.5     507.4    2978.1
    6995.0      23.4      89.9     567.6    3350.3
    7495.0      24.5      95.2     630.4    3740.3
    7995.0      25.5     100.5     695.7    4148.0
    8495.0      26.5     105.8     763.5    4573.2
    8995.0      27.5     111.0     833.7    5015.6
    9495.0      28.5     116.2     906.4    5475.1
    9995.0      29.5     121.4     981.3    5951.7
   10495.0      30.5     126.5    1058.7    6445.2
   10995.0      31.4     131.7    1138.3    6955.4
   11495.0      32.4     136.7    1220.2    7482.2
   11995.0      33.3     141.8    1304.3    8025.7
   12495.0      34.2     146.8    1390.6    8585.5
   12995.0      35.2     151.8    1479.2    9161.8
   13495.0      36.1     156.8    1569.9    9754.3
   13995.0      37.0     161.8    1662.8   10363.0
   14495.0      37.9     166.7    1757.8   10987.8
   14995.0      38.8     171.6    1854.9   11628.6
   15495.0      39.7     176.5    1954.1   12285.3
   15995.0      40.5     181.4    2055.3   12958.0
   16495.0      41.4     186.3    2158.7   13646.4
   16995.0      42.3     191.1    2264.0   14350.6
   17495.0      43.1     195.9    2371.4   15070.4
   17995.0      44.0     200.8    2480.8   15805.8
   18495.0      44.8     205.6    2592.2   16556.8
   18995.0      45.7     210.4    2705.5   17323.2
   19495.0      46.5     215.1    2820.9   18105.1
   19995.0      47.4     219.9    2938.1   18902.4
   20495.0      48.2     224.6    3057.3   19714.9
   20995.0      49.0     229.4    3178.5   20542.7
   21495.0      49.8     234.1    3301.5   21385.8
   21995.0      50.6     238.8    3426.4   22243.9
   22495.0      51.5     243.5    3553.2   23117.2
   22995.0      52.3     248.2    3681.9   24005.6
   23495.0      53.1     252.8    3812.5   24908.9
   23995.0      53.9     257.5    3944.9   25827.2
   24495.0      54.7     262.2    4079.1   26760.5
   24995.0      55.5     266.8    4215.2   27708.6
   25495.0      56.2     271.4    4353.1   28671.6
   25995.0      57.0     276.0    4492.8   29649.3
   26495.0      57.8     280.7    4634.3   30641.8
   26995.0      58.6     285.3    4777.5   31649.1
   27495.0      59.4     289.8    4922.6   32671.0
   27995.0      60.1     294.4    5069.4   33707.5
   28495.0      60.9     299.0    5218.0   34758.6
   28995.0      61.7     303.6    5368.3   35824.3
