# Characteristic  Pathlengths (in Angstroem) for Electron Transport in W
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   42995.0      40.5     295.7    3169.6   35179.5
   43495.0      40.8     298.8    3218.0   35753.7
   43995.0      41.1     301.9    3266.3   36327.9
   44495.0      41.4     305.0    3314.6   36902.1
   44995.0      41.8     308.1    3362.9   37476.3
   45495.0      42.1     311.2    3411.2   38050.4
   45995.0      42.4     314.4    3459.5   38624.6
   46495.0      42.7     317.5    3507.9   39198.8
   46995.0      43.1     320.6    3556.2   39773.0
   47495.0      43.4     323.7    3604.5   40347.2
   47995.0      43.7     326.8    3652.8   40921.4
   48495.0      44.0     329.9    3701.1   41495.6
   48995.0      44.3     333.0    3749.4   42069.8
   49495.0      44.7     336.1    3797.8   42644.0
   49995.0      45.0     339.2    3846.1   43218.2
   50495.0      45.3     342.3    3894.4   43792.4
   50995.0      45.6     345.4    3942.7   44366.6
   51495.0      46.0     348.5    3991.0   44940.8
   51995.0      46.3     351.6    4039.3   45515.0
   52495.0      46.6     354.7    4087.7   46089.2
   52995.0      46.9     357.9    4136.0   46663.4
   53495.0      47.3     361.0    4184.3   47237.6
   53995.0      47.6     364.1    4232.6   47811.8
   54495.0      47.9     367.2    4280.9   48386.0
   54995.0      48.2     370.3    4329.2   48960.2
   55495.0      48.6     373.4    4377.6   49534.4
   55995.0      48.9     376.5    4425.9   50108.6
   56495.0      49.2     379.6    4474.2   50682.8
   56995.0      49.5     382.7    4522.5   51257.0
   57495.0      49.9     385.8    4570.8   51831.2
   57995.0      50.2     388.9    4619.1   52405.4
   58495.0      50.5     392.0    4667.4   52979.6
   58995.0      50.8     395.1    4715.8   53553.7
   59495.0      51.2     398.2    4764.1   54127.9
   59995.0      51.5     401.3    4812.4   54702.1
   60495.0      51.8     404.5    4860.7   55276.3
   60995.0      52.1     407.6    4909.0   55850.5
   61495.0      52.5     410.7    4957.3   56424.7
   61995.0      52.8     413.8    5005.7   56998.9
   62495.0      53.1     416.9    5054.0   57573.1
   62995.0      53.4     420.0    5102.3   58147.3
   63495.0      53.7     423.1    5150.6   58721.5
   63995.0      54.1     426.2    5198.9   59295.7
   64495.0      54.4     429.3    5247.2   59869.9
   64995.0      54.7     432.4    5295.6   60444.1
   65495.0      55.0     435.5    5343.9   61018.3
   65995.0      55.4     438.6    5392.2   61592.5
   66495.0      55.7     441.7    5440.5   62166.7
   66995.0      56.0     444.8    5488.8   62740.9
   67495.0      56.3     448.0    5537.1   63315.1
   67995.0      56.7     451.1    5585.5   63889.3
   68495.0      57.0     454.2    5633.8   64463.5
   68995.0      57.3     457.3    5682.1   65037.7
   69495.0      57.6     460.4    5730.4   65611.9
   69995.0      58.0     463.5    5778.7   66186.1
   70495.0      58.3     466.6    5827.0   66760.3
   70995.0      58.6     469.7    5875.3   67334.5
   71495.0      58.9     472.8    5923.7   67908.7
   71995.0      59.3     475.9    5972.0   68482.9
   72495.0      59.6     479.0    6020.3   69057.0
   72995.0      59.9     482.1    6068.6   69631.2
   73495.0      60.2     485.2    6116.9   70205.4
   73995.0      60.6     488.3    6165.2   70779.6
   74495.0      60.9     491.5    6213.6   71353.8
   74995.0      61.2     494.6    6261.9   71928.0
   75495.0      61.5     497.7    6310.2   72502.2
   75995.0      61.9     500.8    6358.5   73076.4
   76495.0      62.2     503.9    6406.8   73650.6
   76995.0      62.5     507.0    6455.1   74224.8
   77495.0      62.8     510.1    6503.5   74799.0
   77995.0      63.1     513.2    6551.8   75373.2
   78495.0      63.5     516.3    6600.1   75947.4
   78995.0      63.8     519.4    6648.4   76521.6
   79495.0      64.1     522.5    6696.7   77095.8
   79995.0      64.4     525.6    6745.0   77670.0
   80495.0      64.8     528.7    6793.4   78244.2
   80995.0      65.1     531.8    6841.7   78818.4
   81495.0      65.4     535.0    6890.0   79392.6
   81995.0      65.7     538.1    6938.3   79966.8
   82495.0      66.1     541.2    6986.6   80541.0
