# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Au
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1740.0       7.0      19.9      39.9     236.0
    1745.0       7.0      20.0      40.0     236.9
    1750.0       7.0      20.0      40.1     237.9
    1755.0       7.0      20.1      40.2     238.8
    1760.0       7.1      20.1      40.4     239.7
    1765.0       7.1      20.2      40.5     240.6
    1770.0       7.1      20.2      40.6     241.5
    1775.0       7.1      20.2      40.7     242.4
    1780.0       7.1      20.3      40.8     243.3
    1785.0       7.1      20.3      41.0     244.2
    1790.0       7.1      20.4      41.1     245.1
    1795.0       7.1      20.4      41.2     246.1
    1800.0       7.1      20.5      41.3     247.0
    1805.0       7.1      20.5      41.5     247.9
    1810.0       7.1      20.5      41.6     248.8
    1815.0       7.2      20.6      41.7     249.7
    1820.0       7.2      20.6      41.8     250.7
    1825.0       7.2      20.7      41.9     251.6
    1830.0       7.2      20.7      42.1     252.5
    1835.0       7.2      20.8      42.2     253.4
    1840.0       7.2      20.8      42.3     254.4
    1845.0       7.2      20.8      42.4     255.3
    1850.0       7.2      20.9      42.6     256.2
    1855.0       7.2      20.9      42.7     257.2
    1860.0       7.2      21.0      42.8     258.1
    1865.0       7.3      21.0      42.9     259.0
    1870.0       7.3      21.1      43.1     260.0
    1875.0       7.3      21.1      43.2     260.9
    1880.0       7.3      21.1      43.3     261.8
    1885.0       7.3      21.2      43.4     262.8
    1890.0       7.3      21.2      43.6     263.7
    1895.0       7.3      21.3      43.7     264.6
    1900.0       7.3      21.3      43.8     265.6
    1905.0       7.3      21.4      43.9     266.5
    1910.0       7.3      21.4      44.1     267.5
    1915.0       7.3      21.4      44.2     268.4
    1920.0       7.3      21.5      44.3     269.4
    1925.0       7.4      21.5      44.4     270.3
    1930.0       7.4      21.6      44.6     271.3
    1935.0       7.4      21.6      44.7     272.2
    1940.0       7.4      21.7      44.8     273.2
    1945.0       7.4      21.7      44.9     274.1
    1950.0       7.4      21.7      45.1     275.1
    1955.0       7.4      21.8      45.2     276.0
    1960.0       7.4      21.8      45.3     277.0
    1965.0       7.4      21.9      45.5     277.9
    1970.0       7.4      21.9      45.6     278.9
    1975.0       7.4      22.0      45.7     279.9
    1980.0       7.5      22.0      45.8     280.8
    1985.0       7.5      22.0      46.0     281.8
    1990.0       7.5      22.1      46.1     282.7
    1995.0       7.5      22.1      46.2     283.7
    2495.0       8.3      26.3      59.6     386.5
    2995.0       9.1      30.3      74.1     500.8
    3495.0       9.8      34.3      89.7     626.4
    3995.0      10.5      38.2     106.3     763.0
    4495.0      11.2      42.0     123.8     910.6
    4995.0      11.8      45.8     142.1    1068.6
    5495.0      12.4      49.5     161.4    1236.3
    5995.0      13.0      53.1     181.4    1413.4
    6495.0      13.6      56.7     202.3    1599.5
    6995.0      14.1      60.3     223.9    1794.6
    7495.0      14.6      63.9     246.2    1998.4
    7995.0      15.2      67.4     269.3    2210.8
    8495.0      15.7      70.9     293.1    2431.7
    8995.0      16.2      74.3     317.6    2661.1
    9495.0      16.7      77.8     342.8    2898.9
    9995.0      17.1      81.2     368.6    3144.9
   10495.0      17.6      84.6     395.1    3399.2
   10995.0      18.1      88.0     422.2    3661.8
   11495.0      18.5      91.3     450.0    3932.4
   11995.0      19.0      94.7     478.3    4211.2
   12495.0      19.4      98.0     507.3    4497.9
   12995.0      19.9     101.3     536.9    4792.7
   13495.0      20.3     104.6     567.0    5095.5
   13995.0      20.7     107.9     597.7    5406.1
   14495.0      21.2     111.1     629.0    5724.7
   14995.0      21.6     114.4     660.9    6051.0
   15495.0      22.0     117.6     693.3    6385.2
   15995.0      22.4     120.9     726.2    6727.1
   16495.0      22.8     124.1     759.7    7076.8
   16995.0      23.2     127.3     793.7    7434.2
   17495.0      23.6     130.5     828.2    7799.2
   17995.0      24.0     133.6     863.3    8171.9
   18495.0      24.4     136.8     898.9    8552.1
   18995.0      24.8     140.0     934.9    8940.0
   19495.0      25.1     143.1     971.5    9335.4
   19995.0      25.5     146.3    1008.6    9738.3
   20495.0      25.9     149.4    1046.1   10148.7
   20995.0      26.3     152.5    1084.2   10566.6
   21495.0      26.6     155.6    1122.7   10991.9
   21995.0      27.0     158.7    1161.7   11424.6
   22495.0      27.4     161.8    1201.2   11864.7
   22995.0      27.7     164.9    1241.1   12312.2
   23495.0      28.1     168.0    1281.5   12767.1
