# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Be
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1395.0      48.1      26.9     853.1     533.0
    1400.0      48.3      26.9     858.5     536.0
    1405.0      48.4      27.0     863.9     539.0
    1410.0      48.6      27.1     869.3     542.0
    1415.0      48.8      27.2     874.7     545.0
    1420.0      48.9      27.3     880.1     548.0
    1425.0      49.1      27.3     885.5     551.0
    1430.0      49.3      27.4     891.0     554.0
    1435.0      49.4      27.5     896.4     557.0
    1440.0      49.6      27.6     901.8     560.0
    1445.0      49.7      27.6     907.2     563.0
    1450.0      49.9      27.7     912.7     566.1
    1455.0      50.1      27.8     918.3     569.2
    1460.0      50.2      27.9     923.9     572.2
    1465.0      50.4      27.9     929.4     575.3
    1470.0      50.6      28.0     935.0     578.4
    1475.0      50.7      28.1     940.5     581.4
    1480.0      50.9      28.2     946.1     584.5
    1485.0      51.1      28.3     951.6     587.6
    1490.0      51.2      28.3     957.2     590.6
    1495.0      51.4      28.4     962.7     593.7
    1500.0      51.5      28.5     968.4     596.8
    1505.0      51.7      28.6     974.2     600.0
    1510.0      51.9      28.6     979.9     603.1
    1515.0      52.0      28.7     985.6     606.3
    1520.0      52.2      28.8     991.3     609.4
    1525.0      52.4      28.9     997.0     612.5
    1530.0      52.5      28.9    1002.7     615.7
    1535.0      52.7      29.0    1008.4     618.8
    1540.0      52.9      29.1    1014.1     622.0
    1545.0      53.0      29.2    1019.8     625.1
    1550.0      53.2      29.2    1025.6     628.3
    1555.0      53.3      29.3    1031.5     631.5
    1560.0      53.5      29.4    1037.3     634.7
    1565.0      53.7      29.5    1043.2     637.9
    1570.0      53.8      29.6    1049.0     641.1
    1575.0      54.0      29.6    1054.9     644.3
    1580.0      54.2      29.7    1060.7     647.5
    1585.0      54.3      29.8    1066.6     650.7
    1590.0      54.5      29.9    1072.4     654.0
    1595.0      54.7      29.9    1078.3     657.2
    1600.0      54.8      30.0    1084.3     660.4
    1605.0      55.0      30.1    1090.3     663.7
    1610.0      55.1      30.2    1096.3     667.0
    1615.0      55.3      30.2    1102.2     670.3
    1620.0      55.5      30.3    1108.2     673.5
    1625.0      55.6      30.4    1114.2     676.8
    1630.0      55.8      30.5    1120.2     680.1
    1635.0      56.0      30.5    1126.2     683.4
    1640.0      56.1      30.6    1132.2     686.6
    1645.0      56.3      30.7    1138.2     689.9
    1650.0      56.5      30.8    1144.4     693.3
    1655.0      56.6      30.8    1150.5     696.6
    1660.0      56.8      30.9    1156.6     700.0
    1665.0      56.9      31.0    1162.8     703.3
    1670.0      57.1      31.1    1168.9     706.6
    1675.0      57.3      31.1    1175.0     710.0
    1680.0      57.4      31.2    1181.2     713.3
    1685.0      57.6      31.3    1187.3     716.7
    1690.0      57.8      31.4    1193.5     720.0
    1695.0      57.9      31.5    1199.6     723.4
    1700.0      58.1      31.5    1205.9     726.8
    1705.0      58.3      31.6    1212.2     730.2
    1710.0      58.4      31.7    1218.5     733.6
    1715.0      58.6      31.8    1224.7     737.0
    1720.0      58.7      31.8    1231.0     740.4
    1725.0      58.9      31.9    1237.3     743.8
    1730.0      59.1      32.0    1243.6     747.3
    1735.0      59.2      32.1    1249.9     750.7
    1740.0      59.4      32.1    1256.1     754.1
    1745.0      59.6      32.2    1262.4     757.5
    1750.0      59.7      32.3    1268.9     761.0
    1755.0      59.9      32.4    1275.3     764.5
    1760.0      60.1      32.4    1281.7     767.9
    1765.0      60.2      32.5    1288.1     771.4
    1770.0      60.4      32.6    1294.6     774.9
    1775.0      60.5      32.7    1301.0     778.4
    1780.0      60.7      32.7    1307.4     781.9
    1785.0      60.9      32.8    1313.8     785.3
    1790.0      61.0      32.9    1320.3     788.8
    1795.0      61.2      33.0    1326.7     792.3
    1800.0      61.4      33.0    1333.3     795.9
    1805.0      61.5      33.1    1339.8     799.4
    1810.0      61.7      33.2    1346.4     803.0
    1815.0      61.9      33.3    1353.0     806.5
    1820.0      62.0      33.3    1359.5     810.1
    1825.0      62.2      33.4    1366.1     813.6
    1830.0      62.3      33.5    1372.7     817.2
    1835.0      62.5      33.6    1379.2     820.7
    1840.0      62.7      33.6    1385.8     824.3
    1845.0      62.8      33.7    1392.4     827.8
    1850.0      63.0      33.8    1399.1     831.4
    1855.0      63.2      33.9    1405.8     835.0
    1860.0      63.3      33.9    1412.5     838.7
    1865.0      63.5      34.0    1419.2     842.3
    1870.0      63.6      34.1    1425.9     845.9
    1875.0      63.8      34.1    1432.6     849.5
    1880.0      64.0      34.2    1439.3     853.1
    1885.0      64.1      34.3    1446.0     856.7
    1890.0      64.3      34.4    1452.7     860.4
    1895.0      64.5      34.4    1459.5     864.0
    1900.0      64.6      34.5    1466.3     867.7
    1905.0      64.8      34.6    1473.2     871.3
    1910.0      65.0      34.7    1480.0     875.0
    1915.0      65.1      34.7    1486.9     878.7
    1920.0      65.3      34.8    1493.7     882.4
    1925.0      65.4      34.9    1500.6     886.1
    1930.0      65.6      35.0    1507.4     889.8
    1935.0      65.8      35.0    1514.3     893.4
    1940.0      65.9      35.1    1521.1     897.1
    1945.0      66.1      35.2    1528.0     900.8
    1950.0      66.3      35.3    1534.9     904.6
    1955.0      66.4      35.3    1541.9     908.3
    1960.0      66.6      35.4    1548.9     912.1
    1965.0      66.8      35.5    1555.9     915.8
    1970.0      66.9      35.6    1562.9     919.6
    1975.0      67.1      35.6    1569.9     923.3
    1980.0      67.2      35.7    1576.9     927.1
    1985.0      67.4      35.8    1583.9     930.8
    1990.0      67.6      35.9    1590.9     934.6
    1995.0      67.7      35.9    1597.9     938.3
    2495.0      84.0      43.2    2372.7    1353.2
    2995.0     100.3      50.3    3281.8    1832.9
    3495.0     116.5      57.2    4320.9    2375.9
    3995.0     132.6      64.0    5486.4    2980.7
    4495.0     148.7      70.8    6775.4    3646.3
    4995.0     164.7      77.4    8185.2    4371.5
    5495.0     180.6      83.9    9713.5    5155.6
    5995.0     196.6      90.4   11358.4    5997.8
    6495.0     212.4      96.8   13117.9    6897.3
    6995.0     228.2     103.1   14990.4    7853.5
    7495.0     244.0     109.4   16974.3    8865.9
    7995.0     259.7     115.7   19068.2    9933.9
    8495.0     275.3     121.9   21270.6   11057.1
    8995.0     290.9     128.0   23580.4   12234.9
    9495.0     306.4     134.1   25996.2   13466.9
    9995.0     321.9     140.2   28517.1   14752.8
   10495.0     337.4     146.3   31141.9   16092.3
   10995.0     352.8     152.3   33869.6   17484.8
   11495.0     368.1     158.3   36699.1   18930.2
   11995.0     383.4     164.2   39629.7   20428.0
   12495.0     398.6     170.2   42660.3   21978.1
   12995.0     413.8     176.1   45790.1   23580.1
   13495.0     428.9     181.9   49018.3   25233.8
   13995.0     444.0     187.8   52344.1   26938.9
   14495.0     459.0     193.6   55766.7   28695.2
   14995.0     474.0     199.4   59285.2   30502.4
   15495.0     488.9     205.2   62899.1   32360.3
   15995.0     503.8     211.0   66607.6   34268.7
   16495.0     518.6     216.7   70410.1   36227.5
   16995.0     533.4     222.5   74305.7   38236.3
   17495.0     548.1     228.2   78293.9   40295.0
   17995.0     562.8     233.9   82374.1   42403.4
   18495.0     577.4     239.6   86545.6   44561.4
   18995.0     592.0     245.2   90807.8   46768.8
   19495.0     606.5     250.9   95160.2   49025.4
   19995.0     621.0     256.5   99602.1   51331.0
   20495.0     635.4     262.1  104133.1   53685.6
