# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Cr
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
   20995.0      60.8     210.8    5373.5   22860.9
   21495.0      62.0     215.2    5594.1   23818.0
   21995.0      63.2     219.5    5818.5   24792.8
   22495.0      64.3     223.8    6046.7   25785.3
   22995.0      65.5     228.2    6278.7   26795.3
   23495.0      66.7     232.5    6514.5   27822.9
   23995.0      67.8     236.8    6754.0   28868.0
   24495.0      69.0     241.1    6997.1   29930.5
   24995.0      70.1     245.4    7244.0   31010.4
   25495.0      71.2     249.6    7494.6   32107.8
   25995.0      72.4     253.9    7748.8   33222.4
   26495.0      73.5     258.2    8006.6   34354.3
   26995.0      74.6     262.4    8268.0   35503.4
   27495.0      75.7     266.6    8533.0   36669.8
   27995.0      76.9     270.9    8801.6   37853.2
   28495.0      78.0     275.1    9073.8   39053.8
   28995.0      79.1     279.3    9349.4   40271.5
   29495.0      80.2     283.5    9628.6   41506.2
   29995.0      81.3     287.7    9911.3   42757.9
   30495.0      82.4     291.9   10195.4   44016.3
   30995.0      83.5     296.1   10479.5   45274.8
   31495.0      84.6     300.3   10763.5   46533.2
   31995.0      85.7     304.5   11047.6   47791.7
   32495.0      86.8     308.7   11331.7   49050.2
   32995.0      87.9     312.9   11615.8   50308.6
   33495.0      89.0     317.1   11899.9   51567.1
   33995.0      90.1     321.3   12183.9   52825.6
   34495.0      91.2     325.5   12468.0   54084.0
   34995.0      92.3     329.7   12752.1   55342.5
   35495.0      93.4     333.9   13036.2   56601.0
   35995.0      94.5     338.1   13320.2   57859.4
   36495.0      95.6     342.3   13604.3   59117.9
   36995.0      96.7     346.5   13888.4   60376.4
   37495.0      97.8     350.7   14172.5   61634.8
   37995.0      98.9     354.8   14456.5   62893.3
   38495.0     100.0     359.0   14740.6   64151.7
   38995.0     101.1     363.2   15024.7   65410.2
   39495.0     102.2     367.4   15308.8   66668.7
   39995.0     103.3     371.6   15592.9   67927.1
   40495.0     104.4     375.8   15876.9   69185.6
   40995.0     105.5     380.0   16161.0   70444.1
   41495.0     106.6     384.2   16445.1   71702.5
   41995.0     107.7     388.4   16729.2   72961.0
   42495.0     108.8     392.6   17013.2   74219.5
   42995.0     109.9     396.8   17297.3   75477.9
   43495.0     111.0     401.0   17581.4   76736.4
   43995.0     112.1     405.2   17865.5   77994.9
   44495.0     113.2     409.4   18149.5   79253.3
   44995.0     114.3     413.6   18433.6   80511.8
   45495.0     115.4     417.8   18717.7   81770.2
   45995.0     116.5     422.0   19001.8   83028.7
   46495.0     117.6     426.2   19285.9   84287.2
   46995.0     118.7     430.4   19569.9   85545.6
   47495.0     119.8     434.6   19854.0   86804.1
   47995.0     120.9     438.8   20138.1   88062.6
   48495.0     122.0     443.0   20422.2   89321.0
   48995.0     123.1     447.2   20706.2   90579.5
   49495.0     124.2     451.4   20990.3   91838.0
   49995.0     125.3     455.6   21274.4   93096.4
   50495.0     126.4     459.7   21558.5   94354.9
   50995.0     127.5     463.9   21842.6   95613.3
   51495.0     128.6     468.1   22126.6   96871.8
   51995.0     129.7     472.3   22410.7   98130.3
   52495.0     130.8     476.5   22694.8   99388.7
   52995.0     131.9     480.7   22978.9  100647.2
   53495.0     133.0     484.9   23262.9  101905.7
   53995.0     134.1     489.1   23547.0  103164.1
   54495.0     135.2     493.3   23831.1  104422.6
   54995.0     136.3     497.5   24115.2  105681.1
   55495.0     137.4     501.7   24399.2  106939.5
   55995.0     138.5     505.9   24683.3  108198.0
   56495.0     139.6     510.1   24967.4  109456.5
   56995.0     140.6     514.3   25251.5  110714.9
   57495.0     141.7     518.5   25535.6  111973.4
