# Characteristic  Pathlengths (in Angstroem) for Electron Transport in Ta
#
# ener(eV)      EMFP      IMFP     TRMFP      LNRG   
    1240.0       6.6      17.8      31.4     186.8
    1245.0       6.6      17.8      31.6     187.7
    1250.0       6.6      17.9      31.7     188.7
    1255.0       6.6      17.9      31.8     189.6
    1260.0       6.6      18.0      31.9     190.6
    1265.0       6.6      18.0      32.1     191.5
    1270.0       6.6      18.1      32.2     192.5
    1275.0       6.6      18.1      32.3     193.4
    1280.0       6.7      18.2      32.4     194.4
    1285.0       6.7      18.2      32.5     195.3
    1290.0       6.7      18.3      32.7     196.3
    1295.0       6.7      18.3      32.8     197.2
    1300.0       6.7      18.4      32.9     198.2
    1305.0       6.7      18.4      33.0     199.2
    1310.0       6.7      18.5      33.2     200.1
    1315.0       6.7      18.5      33.3     201.1
    1320.0       6.8      18.6      33.4     202.1
    1325.0       6.8      18.6      33.5     203.1
    1330.0       6.8      18.7      33.7     204.0
    1335.0       6.8      18.7      33.8     205.0
    1340.0       6.8      18.8      33.9     206.0
    1345.0       6.8      18.8      34.1     206.9
    1350.0       6.8      18.9      34.2     207.9
    1355.0       6.8      18.9      34.3     208.9
    1360.0       6.8      19.0      34.4     209.9
    1365.0       6.9      19.0      34.6     210.9
    1370.0       6.9      19.1      34.7     211.9
    1375.0       6.9      19.1      34.8     212.8
    1380.0       6.9      19.2      34.9     213.8
    1385.0       6.9      19.3      35.1     214.8
    1390.0       6.9      19.3      35.2     215.8
    1395.0       6.9      19.4      35.3     216.8
    1400.0       6.9      19.4      35.5     217.8
    1405.0       6.9      19.5      35.6     218.8
    1410.0       7.0      19.5      35.7     219.8
    1415.0       7.0      19.6      35.8     220.8
    1420.0       7.0      19.6      36.0     221.8
    1425.0       7.0      19.7      36.1     222.8
    1430.0       7.0      19.7      36.2     223.8
    1435.0       7.0      19.8      36.4     224.8
    1440.0       7.0      19.8      36.5     225.8
    1445.0       7.0      19.9      36.6     226.8
    1450.0       7.1      19.9      36.8     227.8
    1455.0       7.1      20.0      36.9     228.8
    1460.0       7.1      20.0      37.0     229.8
    1465.0       7.1      20.1      37.2     230.8
    1470.0       7.1      20.1      37.3     231.8
    1475.0       7.1      20.2      37.4     232.9
    1480.0       7.1      20.2      37.5     233.9
    1485.0       7.1      20.3      37.7     234.9
    1490.0       7.1      20.3      37.8     235.9
    1495.0       7.2      20.4      37.9     236.9
    1500.0       7.2      20.4      38.1     237.9
    1505.0       7.2      20.5      38.2     239.0
    1510.0       7.2      20.5      38.3     240.0
    1515.0       7.2      20.6      38.5     241.0
    1520.0       7.2      20.6      38.6     242.1
    1525.0       7.2      20.7      38.7     243.1
    1530.0       7.2      20.7      38.9     244.1
    1535.0       7.2      20.8      39.0     245.1
    1540.0       7.2      20.8      39.1     246.2
    1545.0       7.3      20.9      39.3     247.2
    1550.0       7.3      20.9      39.4     248.2
    1555.0       7.3      21.0      39.5     249.3
    1560.0       7.3      21.0      39.7     250.3
    1565.0       7.3      21.1      39.8     251.4
    1570.0       7.3      21.1      39.9     252.4
    1575.0       7.3      21.2      40.1     253.5
    1580.0       7.3      21.2      40.2     254.5
    1585.0       7.3      21.3      40.3     255.5
    1590.0       7.4      21.3      40.5     256.6
    1595.0       7.4      21.4      40.6     257.6
    1600.0       7.4      21.4      40.8     258.7
    1605.0       7.4      21.5      40.9     259.7
    1610.0       7.4      21.5      41.0     260.8
    1615.0       7.4      21.6      41.2     261.9
    1620.0       7.4      21.6      41.3     262.9
    1625.0       7.4      21.7      41.4     264.0
    1630.0       7.4      21.7      41.6     265.0
    1635.0       7.5      21.8      41.7     266.1
    1640.0       7.5      21.8      41.8     267.1
    1645.0       7.5      21.9      42.0     268.2
    1650.0       7.5      21.9      42.1     269.3
    1655.0       7.5      22.0      42.3     270.4
    1660.0       7.5      22.0      42.4     271.4
    1665.0       7.5      22.1      42.5     272.5
    1670.0       7.5      22.1      42.7     273.6
    1675.0       7.5      22.2      42.8     274.6
    1680.0       7.5      22.2      43.0     275.7
    1685.0       7.6      22.3      43.1     276.8
    1690.0       7.6      22.3      43.2     277.9
    1695.0       7.6      22.4      43.4     278.9
    1700.0       7.6      22.4      43.5     280.0
    1705.0       7.6      22.5      43.6     281.1
    1710.0       7.6      22.5      43.8     282.2
    1715.0       7.6      22.6      43.9     283.3
    1720.0       7.6      22.6      44.1     284.4
    1725.0       7.6      22.7      44.2     285.5
    1730.0       7.7      22.7      44.3     286.5
    1735.0       7.7      22.8      44.5     287.6
    1740.0       7.7      22.8      44.6     288.7
    1745.0       7.7      22.9      44.8     289.8
    1750.0       7.7      22.9      44.9     290.9
    1755.0       7.7      23.0      45.0     292.0
    1760.0       7.7      23.0      45.2     293.1
    1765.0       7.7      23.1      45.3     294.2
    1770.0       7.7      23.1      45.5     295.3
    1775.0       7.7      23.2      45.6     296.4
    1780.0       7.8      23.2      45.8     297.5
    1785.0       7.8      23.3      45.9     298.6
    1790.0       7.8      23.3      46.0     299.7
    1795.0       7.8      23.4      46.2     300.8
    1800.0       7.8      23.4      46.3     301.9
    1805.0       7.8      23.5      46.5     303.1
    1810.0       7.8      23.5      46.6     304.2
    1815.0       7.8      23.6      46.7     305.3
    1820.0       7.8      23.6      46.9     306.4
    1825.0       7.8      23.7      47.0     307.5
    1830.0       7.9      23.7      47.2     308.6
    1835.0       7.9      23.8      47.3     309.8
    1840.0       7.9      23.8      47.5     310.9
    1845.0       7.9      23.9      47.6     312.0
    1850.0       7.9      23.9      47.7     313.1
    1855.0       7.9      24.0      47.9     314.3
    1860.0       7.9      24.0      48.0     315.4
    1865.0       7.9      24.1      48.2     316.5
    1870.0       7.9      24.1      48.3     317.7
    1875.0       8.0      24.2      48.5     318.8
    1880.0       8.0      24.2      48.6     319.9
    1885.0       8.0      24.3      48.8     321.1
    1890.0       8.0      24.3      48.9     322.2
    1895.0       8.0      24.4      49.0     323.3
    1900.0       8.0      24.4      49.2     324.5
    1905.0       8.0      24.5      49.3     325.6
    1910.0       8.0      24.5      49.5     326.8
    1915.0       8.0      24.6      49.6     327.9
    1920.0       8.0      24.6      49.8     329.0
    1925.0       8.1      24.7      49.9     330.2
    1930.0       8.1      24.7      50.1     331.3
    1935.0       8.1      24.8      50.2     332.5
